,event_id,event_id_cnty,event_date,year,time_precision,latitude,longitude,level,radius,note_on_location,location,source,notes,number_of_report
366,CN_190704,CN,7/4/19,2019,,24.54112,118.08812,1,0.08,VesselFinder,South China Sea,http://www.nhjd.net/forum.php?mod=viewthread&tid=313460,"At 11:00 on July 1, China Ocean University's new deep-sea comprehensive scientific research training ship ""Dongfanghong 3"" successfully arrived at Xiamen's modern dock in Dongdu Port, successfully completing the national key research and development plan project ""South China Sea deep-sea marine instrument and equipment standardized offshore test"". ""Public voyage mission. The whole voyage was conducted in three flight segments, and the sea trial lasted 32 days. After the end of this voyage, the ""Dongfanghong 3"" ship will set sail again after the short-term personnel adjustment and resupply in Xiamen, and will continue to carry out scientific research missions.
On August 20, the reporter learned from the information published by Ocean University of China that China Ocean University's new deep-sea comprehensive scientific research internship ""Dongfang Red 3"" went to the South China Sea on August 17 after carrying out scientific test navigation and marine survey tasks. It is reported that this is the first time that ""Dongfanghong 3"" berthed Qingdao after leaving Shanghai on May 31 for a mission
",1
367,CN_190704,CN,7/4/19,2019,,24.5411,118.08812,1,0.08,VesselFinder,South China Sea,http://www.nhjd.net/forum.php?mod=viewthread&tid=313460,"At 11:00 on July 1, China Ocean University's new deep-sea comprehensive scientific research training ship ""Dongfanghong 3"" successfully arrived at Xiamen's modern dock in Dongdu Port, successfully completing the national key research and development plan project ""South China Sea deep-sea marine instrument and equipment standardized offshore test"". ""Public voyage mission. The whole voyage was conducted in three flight segments, and the sea trial lasted 32 days. After the end of this voyage, the ""Dongfanghong 3"" ship will set sail again after the short-term personnel adjustment and resupply in Xiamen, and will continue to carry out scientific research missions.
On August 20, the reporter learned from the information published by Ocean University of China that China Ocean University's new deep-sea comprehensive scientific research internship ""Dongfang Red 3"" went to the South China Sea on August 17 after carrying out scientific test navigation and marine survey tasks. It is reported that this is the first time that ""Dongfanghong 3"" berthed Qingdao after leaving Shanghai on May 31 for a mission
",1
368,CN_190704,CN,7/4/19,2019,,24.54113,118.08813,1,0.08,VesselFinder,South China Sea,http://www.nhjd.net/forum.php?mod=viewthread&tid=313460,"At 11:00 on July 1, China Ocean University's new deep-sea comprehensive scientific research training ship ""Dongfanghong 3"" successfully arrived at Xiamen's modern dock in Dongdu Port, successfully completing the national key research and development plan project ""South China Sea deep-sea marine instrument and equipment standardized offshore test"". ""Public voyage mission. The whole voyage was conducted in three flight segments, and the sea trial lasted 32 days. After the end of this voyage, the ""Dongfanghong 3"" ship will set sail again after the short-term personnel adjustment and resupply in Xiamen, and will continue to carry out scientific research missions.
On August 20, the reporter learned from the information published by Ocean University of China that China Ocean University's new deep-sea comprehensive scientific research internship ""Dongfang Red 3"" went to the South China Sea on August 17 after carrying out scientific test navigation and marine survey tasks. It is reported that this is the first time that ""Dongfanghong 3"" berthed Qingdao after leaving Shanghai on May 31 for a mission
",1
369,CN_190704,CN,7/4/19,2019,,24.54111,118.08812,1,0.08,VesselFinder,South China Sea,http://www.nhjd.net/forum.php?mod=viewthread&tid=313460,"At 11:00 on July 1, China Ocean University's new deep-sea comprehensive scientific research training ship ""Dongfanghong 3"" successfully arrived at Xiamen's modern dock in Dongdu Port, successfully completing the national key research and development plan project ""South China Sea deep-sea marine instrument and equipment standardized offshore test"". ""Public voyage mission. The whole voyage was conducted in three flight segments, and the sea trial lasted 32 days. After the end of this voyage, the ""Dongfanghong 3"" ship will set sail again after the short-term personnel adjustment and resupply in Xiamen, and will continue to carry out scientific research missions.
On August 20, the reporter learned from the information published by Ocean University of China that China Ocean University's new deep-sea comprehensive scientific research internship ""Dongfang Red 3"" went to the South China Sea on August 17 after carrying out scientific test navigation and marine survey tasks. It is reported that this is the first time that ""Dongfanghong 3"" berthed Qingdao after leaving Shanghai on May 31 for a mission
",1
370,CN_190704,CN,7/4/19,2019,,24.54111,118.08812,1,0.08,VesselFinder,South China Sea,http://www.nhjd.net/forum.php?mod=viewthread&tid=313460,"At 11:00 on July 1, China Ocean University's new deep-sea comprehensive scientific research training ship ""Dongfanghong 3"" successfully arrived at Xiamen's modern dock in Dongdu Port, successfully completing the national key research and development plan project ""South China Sea deep-sea marine instrument and equipment standardized offshore test"". ""Public voyage mission. The whole voyage was conducted in three flight segments, and the sea trial lasted 32 days. After the end of this voyage, the ""Dongfanghong 3"" ship will set sail again after the short-term personnel adjustment and resupply in Xiamen, and will continue to carry out scientific research missions.
On August 20, the reporter learned from the information published by Ocean University of China that China Ocean University's new deep-sea comprehensive scientific research internship ""Dongfang Red 3"" went to the South China Sea on August 17 after carrying out scientific test navigation and marine survey tasks. It is reported that this is the first time that ""Dongfanghong 3"" berthed Qingdao after leaving Shanghai on May 31 for a mission
",1
371,CN_190704,CN,7/4/19,2019,,24.54111,118.08812,1,0.08,VesselFinder,South China Sea,http://www.nhjd.net/forum.php?mod=viewthread&tid=313460,"At 11:00 on July 1, China Ocean University's new deep-sea comprehensive scientific research training ship ""Dongfanghong 3"" successfully arrived at Xiamen's modern dock in Dongdu Port, successfully completing the national key research and development plan project ""South China Sea deep-sea marine instrument and equipment standardized offshore test"". ""Public voyage mission. The whole voyage was conducted in three flight segments, and the sea trial lasted 32 days. After the end of this voyage, the ""Dongfanghong 3"" ship will set sail again after the short-term personnel adjustment and resupply in Xiamen, and will continue to carry out scientific research missions.
On August 20, the reporter learned from the information published by Ocean University of China that China Ocean University's new deep-sea comprehensive scientific research internship ""Dongfang Red 3"" went to the South China Sea on August 17 after carrying out scientific test navigation and marine survey tasks. It is reported that this is the first time that ""Dongfanghong 3"" berthed Qingdao after leaving Shanghai on May 31 for a mission
",1
372,CN_190704,CN,7/4/19,2019,,24.54112,118.08813,1,0.08,VesselFinder,South China Sea,http://www.nhjd.net/forum.php?mod=viewthread&tid=313460,"At 11:00 on July 1, China Ocean University's new deep-sea comprehensive scientific research training ship ""Dongfanghong 3"" successfully arrived at Xiamen's modern dock in Dongdu Port, successfully completing the national key research and development plan project ""South China Sea deep-sea marine instrument and equipment standardized offshore test"". ""Public voyage mission. The whole voyage was conducted in three flight segments, and the sea trial lasted 32 days. After the end of this voyage, the ""Dongfanghong 3"" ship will set sail again after the short-term personnel adjustment and resupply in Xiamen, and will continue to carry out scientific research missions.
On August 20, the reporter learned from the information published by Ocean University of China that China Ocean University's new deep-sea comprehensive scientific research internship ""Dongfang Red 3"" went to the South China Sea on August 17 after carrying out scientific test navigation and marine survey tasks. It is reported that this is the first time that ""Dongfanghong 3"" berthed Qingdao after leaving Shanghai on May 31 for a mission
",1
373,CN_190704,CN,7/4/19,2019,,24.54111,118.08813,1,0.08,VesselFinder,South China Sea,http://www.nhjd.net/forum.php?mod=viewthread&tid=313460,"At 11:00 on July 1, China Ocean University's new deep-sea comprehensive scientific research training ship ""Dongfanghong 3"" successfully arrived at Xiamen's modern dock in Dongdu Port, successfully completing the national key research and development plan project ""South China Sea deep-sea marine instrument and equipment standardized offshore test"". ""Public voyage mission. The whole voyage was conducted in three flight segments, and the sea trial lasted 32 days. After the end of this voyage, the ""Dongfanghong 3"" ship will set sail again after the short-term personnel adjustment and resupply in Xiamen, and will continue to carry out scientific research missions.
On August 20, the reporter learned from the information published by Ocean University of China that China Ocean University's new deep-sea comprehensive scientific research internship ""Dongfang Red 3"" went to the South China Sea on August 17 after carrying out scientific test navigation and marine survey tasks. It is reported that this is the first time that ""Dongfanghong 3"" berthed Qingdao after leaving Shanghai on May 31 for a mission
",1
374,CN_190704,CN,7/4/19,2019,,24.54111,118.08813,1,0.08,VesselFinder,South China Sea,http://www.nhjd.net/forum.php?mod=viewthread&tid=313460,"At 11:00 on July 1, China Ocean University's new deep-sea comprehensive scientific research training ship ""Dongfanghong 3"" successfully arrived at Xiamen's modern dock in Dongdu Port, successfully completing the national key research and development plan project ""South China Sea deep-sea marine instrument and equipment standardized offshore test"". ""Public voyage mission. The whole voyage was conducted in three flight segments, and the sea trial lasted 32 days. After the end of this voyage, the ""Dongfanghong 3"" ship will set sail again after the short-term personnel adjustment and resupply in Xiamen, and will continue to carry out scientific research missions.
On August 20, the reporter learned from the information published by Ocean University of China that China Ocean University's new deep-sea comprehensive scientific research internship ""Dongfang Red 3"" went to the South China Sea on August 17 after carrying out scientific test navigation and marine survey tasks. It is reported that this is the first time that ""Dongfanghong 3"" berthed Qingdao after leaving Shanghai on May 31 for a mission
",1
375,CN_190704,CN,7/4/19,2019,,24.54112,118.08813,1,0.08,VesselFinder,South China Sea,http://www.nhjd.net/forum.php?mod=viewthread&tid=313460,"At 11:00 on July 1, China Ocean University's new deep-sea comprehensive scientific research training ship ""Dongfanghong 3"" successfully arrived at Xiamen's modern dock in Dongdu Port, successfully completing the national key research and development plan project ""South China Sea deep-sea marine instrument and equipment standardized offshore test"". ""Public voyage mission. The whole voyage was conducted in three flight segments, and the sea trial lasted 32 days. After the end of this voyage, the ""Dongfanghong 3"" ship will set sail again after the short-term personnel adjustment and resupply in Xiamen, and will continue to carry out scientific research missions.
On August 20, the reporter learned from the information published by Ocean University of China that China Ocean University's new deep-sea comprehensive scientific research internship ""Dongfang Red 3"" went to the South China Sea on August 17 after carrying out scientific test navigation and marine survey tasks. It is reported that this is the first time that ""Dongfanghong 3"" berthed Qingdao after leaving Shanghai on May 31 for a mission
",1
376,CN_190704,CN,7/4/19,2019,,24.54112,118.08813,1,0.08,VesselFinder,South China Sea,http://www.nhjd.net/forum.php?mod=viewthread&tid=313460,"At 11:00 on July 1, China Ocean University's new deep-sea comprehensive scientific research training ship ""Dongfanghong 3"" successfully arrived at Xiamen's modern dock in Dongdu Port, successfully completing the national key research and development plan project ""South China Sea deep-sea marine instrument and equipment standardized offshore test"". ""Public voyage mission. The whole voyage was conducted in three flight segments, and the sea trial lasted 32 days. After the end of this voyage, the ""Dongfanghong 3"" ship will set sail again after the short-term personnel adjustment and resupply in Xiamen, and will continue to carry out scientific research missions.
On August 20, the reporter learned from the information published by Ocean University of China that China Ocean University's new deep-sea comprehensive scientific research internship ""Dongfang Red 3"" went to the South China Sea on August 17 after carrying out scientific test navigation and marine survey tasks. It is reported that this is the first time that ""Dongfanghong 3"" berthed Qingdao after leaving Shanghai on May 31 for a mission
",1
377,CN_190704,CN,7/4/19,2019,,24.54112,118.08813,1,0.08,VesselFinder,South China Sea,http://www.nhjd.net/forum.php?mod=viewthread&tid=313460,"At 11:00 on July 1, China Ocean University's new deep-sea comprehensive scientific research training ship ""Dongfanghong 3"" successfully arrived at Xiamen's modern dock in Dongdu Port, successfully completing the national key research and development plan project ""South China Sea deep-sea marine instrument and equipment standardized offshore test"". ""Public voyage mission. The whole voyage was conducted in three flight segments, and the sea trial lasted 32 days. After the end of this voyage, the ""Dongfanghong 3"" ship will set sail again after the short-term personnel adjustment and resupply in Xiamen, and will continue to carry out scientific research missions.
On August 20, the reporter learned from the information published by Ocean University of China that China Ocean University's new deep-sea comprehensive scientific research internship ""Dongfang Red 3"" went to the South China Sea on August 17 after carrying out scientific test navigation and marine survey tasks. It is reported that this is the first time that ""Dongfanghong 3"" berthed Qingdao after leaving Shanghai on May 31 for a mission
",1
378,CN_190704,CN,7/4/19,2019,,24.54111,118.08814,1,0.08,VesselFinder,South China Sea,http://www.nhjd.net/forum.php?mod=viewthread&tid=313460,"At 11:00 on July 1, China Ocean University's new deep-sea comprehensive scientific research training ship ""Dongfanghong 3"" successfully arrived at Xiamen's modern dock in Dongdu Port, successfully completing the national key research and development plan project ""South China Sea deep-sea marine instrument and equipment standardized offshore test"". ""Public voyage mission. The whole voyage was conducted in three flight segments, and the sea trial lasted 32 days. After the end of this voyage, the ""Dongfanghong 3"" ship will set sail again after the short-term personnel adjustment and resupply in Xiamen, and will continue to carry out scientific research missions.
On August 20, the reporter learned from the information published by Ocean University of China that China Ocean University's new deep-sea comprehensive scientific research internship ""Dongfang Red 3"" went to the South China Sea on August 17 after carrying out scientific test navigation and marine survey tasks. It is reported that this is the first time that ""Dongfanghong 3"" berthed Qingdao after leaving Shanghai on May 31 for a mission
",1
379,CN_190704,CN,7/4/19,2019,,24.5411,118.08813,1,0.08,VesselFinder,South China Sea,http://www.nhjd.net/forum.php?mod=viewthread&tid=313460,"At 11:00 on July 1, China Ocean University's new deep-sea comprehensive scientific research training ship ""Dongfanghong 3"" successfully arrived at Xiamen's modern dock in Dongdu Port, successfully completing the national key research and development plan project ""South China Sea deep-sea marine instrument and equipment standardized offshore test"". ""Public voyage mission. The whole voyage was conducted in three flight segments, and the sea trial lasted 32 days. After the end of this voyage, the ""Dongfanghong 3"" ship will set sail again after the short-term personnel adjustment and resupply in Xiamen, and will continue to carry out scientific research missions.
On August 20, the reporter learned from the information published by Ocean University of China that China Ocean University's new deep-sea comprehensive scientific research internship ""Dongfang Red 3"" went to the South China Sea on August 17 after carrying out scientific test navigation and marine survey tasks. It is reported that this is the first time that ""Dongfanghong 3"" berthed Qingdao after leaving Shanghai on May 31 for a mission
",1
380,CN_190704,CN,7/4/19,2019,,24.54113,118.08811,1,0.08,VesselFinder,South China Sea,http://www.nhjd.net/forum.php?mod=viewthread&tid=313460,"At 11:00 on July 1, China Ocean University's new deep-sea comprehensive scientific research training ship ""Dongfanghong 3"" successfully arrived at Xiamen's modern dock in Dongdu Port, successfully completing the national key research and development plan project ""South China Sea deep-sea marine instrument and equipment standardized offshore test"". ""Public voyage mission. The whole voyage was conducted in three flight segments, and the sea trial lasted 32 days. After the end of this voyage, the ""Dongfanghong 3"" ship will set sail again after the short-term personnel adjustment and resupply in Xiamen, and will continue to carry out scientific research missions.
On August 20, the reporter learned from the information published by Ocean University of China that China Ocean University's new deep-sea comprehensive scientific research internship ""Dongfang Red 3"" went to the South China Sea on August 17 after carrying out scientific test navigation and marine survey tasks. It is reported that this is the first time that ""Dongfanghong 3"" berthed Qingdao after leaving Shanghai on May 31 for a mission
",1
